epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
95,301.407,2.42979,2.29053,1.79146,0,0.49704,0.22404,0.23373,0.07021,2.76837,2.48202,2.05788,0,0.00275792,0.00275792,0.00275792,0.000275792
96,304.172,2.45389,2.38802,1.84517,0,0.46001,0.21311,0.21576,0.07232,2.66684,2.36605,1.99441,0,0.00271919,0.00271919,0.00271919,0.000271919
97,307.192,2.46027,2.26396,1.76132,0,0.39218,0.22404,0.22113,0.07151,2.62131,2.41529,1.98391,0,0.00268041,0.00268041,0.00268041,0.000268041
98,309.654,2.45625,2.25095,1.76322,0,0.33854,0.23497,0.20194,0.06181,2.6525,2.55494,1.98273,0,0.00264159,0.00264159,0.00264159,0.000264159
99,312.487,2.4558,2.18666,1.74244,0,0.445,0.23661,0.23203,0.0711,2.57157,2.54533,1.96335,0,0.00260274,0.00260274,0.00260274,0.000260274
100,315.232,2.40456,2.20224,1.74745,0,0.34212,0.24723,0.23736,0.08173,2.60845,2.43601,1.98943,0,0.00256388,0.00256388,0.00256388,0.000256388
101,318.675,2.38393,2.19582,1.73365,0,0.35157,0.2459,0.229,0.07433,2.61893,2.43765,2.00616,0,0.002525,0.002525,0.002525,0.0002525
102,321.742,2.43858,2.27816,1.79021,0,0.40682,0.21858,0.24647,0.07326,2.61117,2.52912,2.00269,0,0.00248612,0.00248612,0.00248612,0.000248612
103,324.734,2.36868,2.17584,1.71346,0,0.39577,0.20219,0.23651,0.08028,2.68172,2.40619,2.03195,0,0.00244726,0.00244726,0.00244726,0.000244726
104,327.718,2.36806,2.16886,1.72307,0,0.49228,0.21311,0.22763,0.07791,2.70371,2.43482,2.01921,0,0.00240841,0.00240841,0.00240841,0.000240841
105,330.734,2.35168,2.20408,1.71565,0,0.39415,0.22397,0.22372,0.07743,2.7308,2.44186,2.0446,0,0.00236959,0.00236959,0.00236959,0.000236959
106,333.728,2.36767,2.18654,1.78073,0,0.405,0.2459,0.25144,0.07998,2.68817,2.37141,2.02104,0,0.00233081,0.00233081,0.00233081,0.000233081
107,336.6,2.37778,2.17802,1.71092,0,0.42548,0.23497,0.23922,0.07923,2.67728,2.38222,2.02417,0,0.00229208,0.00229208,0.00229208,0.000229208
108,339.069,2.35172,2.16028,1.71361,0,0.47611,0.25683,0.25459,0.08163,2.64965,2.33765,2.00628,0,0.00225341,0.00225341,0.00225341,0.000225341
109,342.001,2.38181,2.18131,1.71558,0,0.362,0.27869,0.24084,0.07537,2.67639,2.40728,2.0177,0,0.0022148,0.0022148,0.0022148,0.00022148
110,344.882,2.31635,2.06374,1.69045,0,0.40161,0.2459,0.25851,0.08479,2.60376,2.33214,1.97988,0,0.00217627,0.00217627,0.00217627,0.000217627
