epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
107,3691.37,1.18285,0.67905,0.97274,0,0.74347,0.60609,0.64581,0.28327,2.003,1.31221,1.41373,0,0.00229208,0.00229208,0.00229208,0.000229208
108,3724.88,1.17294,0.66879,0.96735,0,0.73949,0.59363,0.64074,0.28469,2.00571,1.31008,1.41686,0,0.00225341,0.00225341,0.00225341,0.000225341
109,3758.38,1.17267,0.66905,0.96457,0,0.7616,0.57856,0.63849,0.28455,2.01075,1.31416,1.42033,0,0.0022148,0.0022148,0.0022148,0.00022148
110,3791.47,1.14973,0.65096,0.96265,0,0.74229,0.59932,0.64023,0.28243,2.01907,1.31765,1.42418,0,0.00217627,0.00217627,0.00217627,0.000217627
111,3825.26,1.15802,0.65516,0.9652,0,0.7957,0.56369,0.636,0.28218,2.0184,1.31662,1.42456,0,0.00213782,0.00213782,0.00213782,0.000213782
112,3860.38,1.15429,0.64751,0.96222,0,0.74345,0.5913,0.63774,0.28468,2.01111,1.31434,1.41949,0,0.00209948,0.00209948,0.00209948,0.000209948
113,3894.31,1.1542,0.65257,0.96546,0,0.81177,0.55732,0.63941,0.28695,2.011,1.31175,1.41926,0,0.00206123,0.00206123,0.00206123,0.000206123
114,3928.33,1.1537,0.64326,0.96053,0,0.80333,0.56369,0.64081,0.28564,2.01737,1.31875,1.42297,0,0.0020231,0.0020231,0.0020231,0.00020231
115,3962.55,1.14115,0.64318,0.96309,0,0.7912,0.56719,0.64242,0.28532,2.0161,1.3127,1.42363,0,0.0019851,0.0019851,0.0019851,0.00019851
116,3997.64,1.15158,0.64238,0.95471,0,0.79981,0.57006,0.64375,0.28463,2.01905,1.30454,1.42867,0,0.00194722,0.00194722,0.00194722,0.000194722
117,4031.9,1.14026,0.63646,0.95799,0,0.79816,0.57512,0.64354,0.28614,2.02284,1.30149,1.43052,0,0.00190949,0.00190949,0.00190949,0.000190949
118,4066.6,1.13919,0.64099,0.96322,0,0.76512,0.5913,0.64701,0.2883,2.01972,1.29566,1.42832,0,0.00187191,0.00187191,0.00187191,0.000187191
119,4101.44,1.12897,0.62933,0.95476,0,0.74953,0.60191,0.64664,0.28821,2.0215,1.2916,1.42862,0,0.0018345,0.0018345,0.0018345,0.00018345
120,4135.55,1.13304,0.62987,0.95364,0,0.74427,0.60248,0.64483,0.28656,2.02271,1.29352,1.43098,0,0.00179725,0.00179725,0.00179725,0.000179725
121,4170.18,1.12042,0.62105,0.95412,0,0.74245,0.60297,0.64417,0.28576,2.02515,1.29683,1.43339,0,0.00176018,0.00176018,0.00176018,0.000176018
122,4205.2,1.11756,0.6204,0.95364,0,0.74339,0.60616,0.64851,0.28753,2.02493,1.29804,1.43356,0,0.0017233,0.0017233,0.0017233,0.00017233
123,4239.96,1.12321,0.6217,0.95166,0,0.76261,0.59023,0.64738,0.28622,2.02597,1.29706,1.43448,0,0.00168662,0.00168662,0.00168662,0.000168662
124,4274.75,1.11084,0.6178,0.95514,0,0.77195,0.58068,0.64676,0.28816,2.02774,1.3021,1.4346,0,0.00165015,0.00165015,0.00165015,0.000165015
125,4309.37,1.11811,0.61738,0.94893,0,0.77539,0.5827,0.64649,0.2868,2.02753,1.30658,1.43269,0,0.00161389,0.00161389,0.00161389,0.000161389
126,4343.68,1.1131,0.61298,0.94784,0,0.7634,0.58705,0.64313,0.28658,2.02944,1.30842,1.43178,0,0.00157786,0.00157786,0.00157786,0.000157786
127,4377.22,1.12293,0.61492,0.95339,0,0.7592,0.59236,0.64162,0.28478,2.02907,1.31364,1.43114,0,0.00154206,0.00154206,0.00154206,0.000154206
128,4410.9,1.10537,0.61162,0.94837,0,0.76259,0.5966,0.64411,0.2857,2.02787,1.31333,1.42981,0,0.0015065,0.0015065,0.0015065,0.00015065
129,4444.51,1.10674,0.60787,0.94479,0,0.76129,0.59448,0.64516,0.28612,2.0279,1.31505,1.43109,0,0.0014712,0.0014712,0.0014712,0.00014712
130,4478.59,1.09637,0.59813,0.94584,0,0.75842,0.59654,0.64744,0.28589,2.02813,1.31813,1.43194,0,0.00143615,0.00143615,0.00143615,0.000143615
131,4512.07,1.09148,0.60087,0.94335,0,0.74516,0.6051,0.64411,0.28414,2.02909,1.32228,1.43365,0,0.00140137,0.00140137,0.00140137,0.000140137
132,4546.89,1.08636,0.5896,0.94072,0,0.7398,0.6051,0.63968,0.28257,2.02867,1.32677,1.43308,0,0.00136687,0.00136687,0.00136687,0.000136687
133,4581.48,1.08909,0.5899,0.9442,0,0.74136,0.60403,0.64235,0.28406,2.02802,1.32657,1.43297,0,0.00133266,0.00133266,0.00133266,0.000133266
134,4616.18,1.09672,0.60139,0.94158,0,0.74167,0.60348,0.64209,0.2843,2.02858,1.32595,1.43375,0,0.00129874,0.00129874,0.00129874,0.000129874
135,4650.99,1.09052,0.59067,0.93899,0,0.73744,0.61253,0.64204,0.28385,2.02975,1.32753,1.43445,0,0.00126512,0.00126512,0.00126512,0.000126512
136,4685.31,1.0754,0.58692,0.9385,0,0.73434,0.61036,0.63918,0.28283,2.02984,1.32797,1.43526,0,0.00123182,0.00123182,0.00123182,0.000123182
137,4719.39,1.09104,0.59229,0.94807,0,0.73235,0.60934,0.64006,0.28298,2.02963,1.32949,1.4345,0,0.00119883,0.00119883,0.00119883,0.000119883
138,4754.31,1.083,0.58881,0.9406,0,0.73166,0.6104,0.63987,0.28318,2.03206,1.33163,1.43548,0,0.00116617,0.00116617,0.00116617,0.000116617
139,4788.92,1.07431,0.58305,0.9336,0,0.74534,0.59966,0.63793,0.28281,2.03476,1.33357,1.4378,0,0.00113384,0.00113384,0.00113384,0.000113384
140,4824.07,1.06832,0.57889,0.93521,0,0.74187,0.60085,0.63956,0.28279,2.03528,1.33431,1.4379,0,0.00110186,0.00110186,0.00110186,0.000110186
141,4859.54,1.0696,0.5747,0.93809,0,0.73622,0.5966,0.63576,0.28258,2.03517,1.33799,1.43796,0,0.00107023,0.00107023,0.00107023,0.000107023
142,4894.76,1.05419,0.56639,0.93617,0,0.73481,0.59123,0.63289,0.28144,2.03537,1.3386,1.43808,0,0.00103896,0.00103896,0.00103896,0.000103896
143,4929.24,1.0674,0.58066,0.93481,0,0.73709,0.59525,0.63387,0.28178,2.03629,1.33976,1.43908,0,0.00100806,0.00100806,0.00100806,0.000100806
144,4964.15,1.06301,0.57152,0.931,0,0.73617,0.59554,0.63356,0.28308,2.03665,1.34081,1.43997,0,0.000977524,0.000977524,0.000977524,9.77524e-05
145,4998.36,1.06207,0.56711,0.93377,0,0.73065,0.58917,0.62907,0.28194,2.037,1.341,1.44051,0,0.000947376,0.000947376,0.000947376,9.47376e-05
146,5034.11,1.04715,0.55727,0.93157,0,0.73185,0.59236,0.63194,0.28203,2.03917,1.34224,1.4426,0,0.000917616,0.000917616,0.000917616,9.17616e-05
147,5068.87,1.04062,0.55975,0.93175,0,0.73206,0.59342,0.6313,0.28177,2.04035,1.34531,1.44327,0,0.000888253,0.000888253,0.000888253,8.88253e-05
148,5103.97,1.03318,0.55816,0.92549,0,0.73156,0.59307,0.63173,0.28139,2.04202,1.34696,1.44451,0,0.000859294,0.000859294,0.000859294,8.59294e-05
149,5137.38,1.04062,0.5547,0.93091,0,0.72982,0.59071,0.63135,0.28231,2.04261,1.34613,1.44589,0,0.000830746,0.000830746,0.000830746,8.30746e-05
150,5172.27,1.03719,0.55438,0.9274,0,0.73436,0.59575,0.63383,0.28314,2.04305,1.34724,1.44586,0,0.000802616,0.000802616,0.000802616,8.02616e-05
151,5208.43,1.03199,0.54952,0.92606,0,0.73235,0.59837,0.63379,0.28171,2.04383,1.34829,1.4472,0,0.000774911,0.000774911,0.000774911,7.74911e-05
152,5243.47,1.03349,0.54976,0.92627,0,0.73194,0.59713,0.63279,0.28223,2.04361,1.34888,1.44764,0,0.000747637,0.000747637,0.000747637,7.47637e-05
153,5278.45,1.03562,0.55574,0.92921,0,0.72742,0.5913,0.6305,0.28092,2.0444,1.34975,1.4485,0,0.000720803,0.000720803,0.000720803,7.20803e-05
154,5313.28,1.03089,0.55155,0.92714,0,0.72806,0.59023,0.63124,0.28156,2.0451,1.34895,1.4491,0,0.000694413,0.000694413,0.000694413,6.94413e-05
155,5348.17,1.02557,0.54882,0.9259,0,0.72654,0.58917,0.63035,0.28075,2.04526,1.35028,1.4495,0,0.000668475,0.000668475,0.000668475,6.68475e-05
156,5382.25,1.02576,0.54747,0.92337,0,0.72811,0.58811,0.63001,0.28053,2.04668,1.35119,1.45099,0,0.000642995,0.000642995,0.000642995,6.42995e-05
157,5417.02,1.02185,0.53976,0.92216,0,0.72607,0.58917,0.62947,0.27972,2.0458,1.35138,1.45082,0,0.00061798,0.00061798,0.00061798,6.1798e-05
158,5451.12,1.02244,0.53754,0.92068,0,0.72514,0.59095,0.63069,0.28018,2.04608,1.35341,1.45157,0,0.000593435,0.000593435,0.000593435,5.93435e-05
159,5484.34,1.00847,0.53847,0.91883,0,0.73707,0.58386,0.63073,0.27984,2.04704,1.35629,1.45231,0,0.000569366,0.000569366,0.000569366,5.69366e-05
