epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
125,6121.07,1.13558,0.63432,0.95516,0.00542,0.77786,0.59342,0.64087,0.28055,2.01713,1.33286,1.39464,0,0.00161389,0.00161389,0.00161389,0.000161389
126,6169.09,1.1285,0.62812,0.9532,0.00533,0.77492,0.59342,0.64142,0.28005,2.01951,1.33952,1.39514,0,0.00157786,0.00157786,0.00157786,0.000157786
127,6217.68,1.13808,0.63241,0.95913,0.00524,0.78618,0.58599,0.63981,0.27809,2.01941,1.33875,1.39548,0,0.00154206,0.00154206,0.00154206,0.000154206
128,6268.44,1.12753,0.62217,0.956,0.00517,0.77067,0.59979,0.64213,0.28215,2.0141,1.34272,1.39184,0,0.0015065,0.0015065,0.0015065,0.00015065
129,6318.14,1.13305,0.61994,0.95488,0.0051,0.76989,0.59342,0.63954,0.28247,2.0118,1.33822,1.3908,0,0.0014712,0.0014712,0.0014712,0.00014712
130,6368.2,1.1187,0.61819,0.95307,0.00503,0.78843,0.58154,0.63903,0.28119,2.01073,1.34108,1.39076,0,0.00143615,0.00143615,0.00143615,0.000143615
131,6420.17,1.10917,0.61695,0.94988,0.00497,0.7777,0.59049,0.64019,0.28034,2.00786,1.34342,1.38922,0,0.00140137,0.00140137,0.00140137,0.000140137
132,6470.93,1.1079,0.60555,0.94687,0.00489,0.76895,0.59236,0.63617,0.27881,2.00651,1.34642,1.38935,0,0.00136687,0.00136687,0.00136687,0.000136687
133,6521.33,1.10715,0.60543,0.95018,0.00481,0.75684,0.59236,0.63572,0.27772,2.0085,1.34593,1.392,0,0.00133266,0.00133266,0.00133266,0.000133266
134,6570.49,1.11009,0.61204,0.94867,0.00475,0.75551,0.59554,0.64009,0.27821,2.00882,1.34421,1.3931,0,0.00129874,0.00129874,0.00129874,0.000129874
135,6618.45,1.10731,0.60825,0.94492,0.00467,0.73108,0.60085,0.6385,0.27765,2.00966,1.34755,1.39314,0,0.00126512,0.00126512,0.00126512,0.000126512
136,6668.06,1.0996,0.60594,0.94704,0.0046,0.73504,0.59873,0.63515,0.27671,2.01115,1.3473,1.39448,0,0.00123182,0.00123182,0.00123182,0.000123182
137,6719.18,1.10724,0.60544,0.9535,0.00454,0.74235,0.59644,0.63636,0.27695,2.00976,1.34269,1.39372,0,0.00119883,0.00119883,0.00119883,0.000119883
138,6767.71,1.09715,0.59989,0.94364,0.00447,0.73854,0.60085,0.63714,0.27675,2.00943,1.34471,1.39387,0,0.00116617,0.00116617,0.00116617,0.000116617
139,6817.56,1.09163,0.59726,0.94137,0.0044,0.73135,0.59448,0.63189,0.27636,2.01033,1.34618,1.39538,0,0.00113384,0.00113384,0.00113384,0.000113384
140,6867.95,1.08493,0.59042,0.93855,0.00434,0.79585,0.55869,0.62957,0.27606,2.01246,1.34747,1.39742,0,0.00110186,0.00110186,0.00110186,0.000110186
141,6919.17,1.09939,0.60002,0.94584,0.00428,0.75411,0.57953,0.63318,0.27726,2.01268,1.34875,1.39824,0,0.00107023,0.00107023,0.00107023,0.000107023
142,6968.06,1.07157,0.57543,0.94252,0.0042,0.79941,0.55626,0.63069,0.2761,2.01401,1.35196,1.39993,0,0.00103896,0.00103896,0.00103896,0.000103896
143,7018.07,1.0897,0.59621,0.94086,0.00413,0.7964,0.55626,0.6318,0.27575,2.01612,1.35395,1.4011,0,0.00100806,0.00100806,0.00100806,0.000100806
144,7067.76,1.08369,0.58596,0.9374,0.00406,0.79319,0.55732,0.63209,0.27548,2.01715,1.35566,1.40224,0,0.000977524,0.000977524,0.000977524,9.77524e-05
145,7116.46,1.08358,0.58489,0.94139,0.004,0.7998,0.55981,0.63506,0.27616,2.01632,1.35789,1.40194,0,0.000947376,0.000947376,0.000947376,9.47376e-05
146,7167.16,1.06787,0.57058,0.93689,0.00394,0.75527,0.57989,0.6328,0.27619,2.0159,1.35641,1.40254,0,0.000917616,0.000917616,0.000917616,9.17616e-05
147,7215.28,1.06487,0.57682,0.93995,0.00388,0.80331,0.56157,0.63553,0.27709,2.015,1.35609,1.40266,0,0.000888253,0.000888253,0.000888253,8.88253e-05
148,7264.7,1.06183,0.57198,0.93474,0.00382,0.79459,0.56259,0.63462,0.27781,2.01447,1.3583,1.40286,0,0.000859294,0.000859294,0.000859294,8.59294e-05
149,7314.14,1.06526,0.56654,0.93842,0.00376,0.79513,0.56263,0.63395,0.27765,2.01462,1.35767,1.40345,0,0.000830746,0.000830746,0.000830746,8.30746e-05
150,7362.74,1.06315,0.56993,0.93611,0.0037,0.79132,0.56359,0.63348,0.27712,2.015,1.36006,1.40354,0,0.000802616,0.000802616,0.000802616,8.02616e-05
151,7412.3,1.0584,0.56964,0.93472,0.00364,0.78966,0.56992,0.63404,0.27694,2.01525,1.3604,1.40413,0,0.000774911,0.000774911,0.000774911,7.74911e-05
152,7463.3,1.05301,0.56336,0.93171,0.00359,0.78346,0.56794,0.63309,0.27721,2.01531,1.35855,1.40498,0,0.000747637,0.000747637,0.000747637,7.47637e-05
